ToxPi Score,HClust Group,KMeans Group,Name,Source,Infection Rate: Transmissible Cases!20!0xcc3333ff,Infection Rate: Disease Spread!5!0xe64d4dff,Pop Concentration: Pop Mobility!10!0x57b757ff,Pop Concentration: Residential Density!5!0x5ced5cff,Intervention: Vaccines!15!0x4258c9ff,Intervention: Social Distancing!5!0x6079f7ff,Intervention: Testing!5!0x7d90f3ff,Health & Environment: Hospital Beds!10!0x6b0b9eff,Health & Environment: Hospital Ventilators!10!0x7e24aeff,Health & Environment: Pop Demographics!3!0x933fbfff,Health & Environment: Air Pollution!3!0xa95ad2ff,Health & Environment: Age Distribution!3!0xc177e7ff,Health & Environment: Co-morbidities!3!0xdb95feff,Health & Environment: Health Disparities!3!0xe1a6ffff
0.489508721,7,8,"Minnesota, Renville","44.7284,-94.9455",0.750774603,0.712320557,0.504106299,0.3018,0.678714859,0.325,0.214295855,0.605504587,0,0.328869871,0.233532934,0.622649322,0.307494706,0.13794191
0.567441013,2,4,"Minnesota, Rice","44.3543,-93.2966",0.776820146,0.738844949,0.593167462,0.8723,0.679718876,0.575,0.136464941,0.862385321,0,0.4815679,0.293413174,0.506721514,0.188811962,0.143931433
0.466180465,7,8,"Minnesota, Rock","43.6748,-96.253",0.732640362,0.68063524,0.516608053,0.2954,0.676706827,0.5,0.34793029,0.311926606,0,0.320254511,0.293413174,0.611411532,0.167404713,0.077336957
0.487323602,7,8,"Minnesota, Roseau","48.775,-95.8108",0.757444776,0.703607226,0.481650875,0.5747,0.742971888,0.575,0.231653631,0.266055046,0,0.36581667,0.203592814,0.540406913,0.310764722,0.091759822
0.55814416,2,4,"Minnesota, Scott","44.649,-93.5334",0.816265128,0.781355987,0.6408812,0.2321,0.71184739,0.75,0.239075496,0.834862385,0,0.507334846,0.275449102,0.36061064,0.180091245,0.02361728
0.56816386,2,4,"Minnesota, Sherburne","45.4445,-93.7762",0.848996262,0.807557635,0.585312734,0.2426,0.81124498,0.675,0.206957112,0.678899083,0.15,0.398187176,0.25748503,0.378794334,0.235438873,0.018459319
0.448041406,7,8,"Minnesota, Sibley","44.5797,-94.2316",0.687978603,0.692763864,0.512494798,0.1312,0.743975904,0.25,0.267038373,0.366972477,0,0.246659562,0.251497006,0.575509717,0.305048765,0.083033629
0.518466997,3,10,"Minnesota, St. Louis","47.6048,-92.4688",0.710091305,0.722423765,0.554022894,0.8182,0.602409639,0.5,0.216405051,0.532110092,0.11,0.479439801,0.281437126,0.58583425,0.276800453,0.163906723
0.603935873,2,4,"Minnesota, Stearns","45.5519,-94.6108",0.786249427,0.727381843,0.608245098,0.7806,0.724899598,0.675,0.211821429,0.844036697,0.26,0.453131152,0.239520958,0.488663708,0.222348103,0.162426238
0.573804624,2,4,"Minnesota, Steele","44.0224,-93.2263",0.789677188,0.771748075,0.552535693,0.5699,0.708835341,0.75,0.209184431,0.917431193,0,0.398745195,0.28742515,0.547245487,0.246443426,0.103659781
0.47647129,3,8,"Minnesota, Stevens","45.5861,-96.0016",0.814038809,0.814661897,0.503476177,0.6539,0.669678715,0.25,0.172589757,0.23853211,0,0.398265654,0.191616766,0.560557324,0.234091597,0.097245636
0.449797218,3,8,"Minnesota, Swift","45.2829,-95.6826",0.769603161,0.74257466,0.50810237,0.3012,0.638554217,0.25,0.219029871,0.220183486,0,0.325047523,0.19760479,0.645894234,0.396712788,0.155562036
0.490125806,7,8,"Minnesota, Todd","46.07,-94.8979",0.679311884,0.657716354,0.504463102,0.5743,0.75,0.325,0.226886501,0.513761468,0,0.237624583,0.203592814,0.631762045,0.324394835,0.294153354
0.420198519,7,9,"Minnesota, Traverse","45.773,-96.4706",0.620321606,0.604381991,0.454385407,0.3754,0.604417671,0.5,0.263348664,0.19266055,0,0.47166301,0.179640719,0.702104689,0.350760733,0.082844814
0.404103146,9,1,"Minnesota, Wabasha","44.2842,-92.2312",0.5067483,0.524874685,0.571640276,0.1152,0.575301205,0.325,0.23899769,0.550458716,0,0.211913276,0.311377246,0.631762045,0.249901992,0.063205006
0.528959846,3,8,"Minnesota, Wadena","46.5859,-94.9697",0.792361566,0.764851154,0.531290319,0.7962,0.700803213,0.25,0.279593598,0.52293578,0,0.341047502,0.185628743,0.63712461,0.367640456,0.315632142
0.49135796,7,1,"Minnesota, Waseca","44.0221,-93.5872",0.674740178,0.636536635,0.546717976,0.4346,0.720883534,0.325,0.257452828,0.633027523,0,0.394030169,0.28742515,0.556172664,0.258517047,0.091300682
0.555220074,2,4,"Minnesota, Washington","45.0386,-92.8843",0.772219806,0.758851639,0.665670013,0.1293,0.684738956,0.75,0.226354028,0.871559633,0.09,0.441894314,0.329341317,0.480648521,0.141699671,0.010316891
0.442126869,7,9,"Minnesota, Watonwan","43.9782,-94.6141",0.655905194,0.62973966,0.500862429,0.2808,0.671686747,0.25,0.313721792,0.302752294,0,0.349665587,0.269461078,0.605662958,0.325627554,0.320191925
0.480202537,3,8,"Minnesota, Wilkin","46.3572,-96.4684",0.750124309,0.704405951,0.473646634,0.6804,0.802208835,0.325,0.321543927,0.155963303,0,0.365582531,0.203592814,0.599824325,0.322261264,0.019334482
0.443455905,9,3,"Minnesota, Winona","43.9877,-91.7808",0.545088271,0.569377849,0.587668711,0.7743,0.623493976,0.5,0.250583055,0.28440367,0,0.337570171,0.335329341,0.535777142,0.242502846,0.181949534
0.554314837,2,4,"Minnesota, Wright","45.173,-93.9623",0.803057138,0.769377813,0.617182717,0.1509,0.763052209,0.675,0.267542123,0.871559633,0,0.316570625,0.25748503,0.422296515,0.220918428,0.023740936
0.445867717,3,8,"Minnesota, Yellow Medicine","44.7171,-95.8684",0.717223743,0.68690561,0.494282875,0.3464,0.634538153,0.325,0.267676849,0.247706422,0,0.432551626,0.209580838,0.615195238,0.32223456,0.145244177
0.593425364,7,10,"Mississippi, Adams","31.4767,-91.3533",0.584498562,0.617147153,0.587932813,0.9742,0.758032129,0.5,0.679531929,0.71559633,0.1,0.660994213,0.359281437,0.573410039,0.502200421,0.70157935
0.58017613,7,1,"Mississippi, Alcorn","34.8808,-88.58",0.679891815,0.699225297,0.549384476,0.2483,0.813253012,0.675,0.55845287,0.642201835,0.15,0.510563397,0.419161677,0.575509717,0.5114581,0.616716309
0.529880317,7,1,"Mississippi, Amite","31.1747,-90.805",0.624760882,0.623383817,0.410074496,0.3926,0.813253012,0.325,0.570669871,0.434770642,0.203,0.602334604,0.359281437,0.657835038,0.477225712,0.655756241
0.473530903,9,5,"Mississippi, Attala","33.0866,-89.5784",0.397100025,0.391249155,0.483944468,0.9239,0.753012048,0.675,0.466162169,0.266055046,0,0.607247249,0.413173653,0.593892765,0.529456043,0.634349395
0.477269196,9,9,"Mississippi, Benton","34.8168,-89.1895",0.521931281,0.503416889,0.454937725,0.1203,0.798192771,0.5,0.453469136,0.352110092,0.085,0.607627755,0.401197605,0.571298465,0.56314061,0.693066922
0.524114486,10,2,"Mississippi, Bolivar","33.797,-90.8737",0.431457029,0.383911528,0.550576118,0.8386,0.715863454,0.5,0.525446323,0.80733945,0,0.571928935,0.437125749,0.499089333,0.539133904,0.694525849
0.554821217,7,10,"Mississippi, Calhoun","33.9368,-89.3369",0.682670762,0.654022392,0.469729802,0.7727,0.813253012,0.425,0.477957693,0.495412844,0,0.569116743,0.413173653,0.579673914,0.575492493,0.639238001
0.47201891,9,5,"Mississippi, Carroll","33.4483,-89.9199",0.448604141,0.431420767,0.43835709,0.4906,0.829317269,0.325,0.589424642,0.424311927,0.0213,0.548321787,0.395209581,0.657835038,0.475196363,0.512814544
0.52458697,7,2,"Mississippi, Chickasaw","33.9198,-88.9482",0.505991478,0.486922528,0.48691739,0.7163,0.785140562,0.675,0.583211026,0.52293578,0,0.613509818,0.425149701,0.540406913,0.529238824,0.61038125
0.516798731,7,3,"Mississippi, Choctaw","33.346,-89.2481",0.620170297,0.632396087,0.431473838,0.8074,0.840361446,0.5,0.434399666,0.211009174,0,0.571408896,0.407185629,0.635345648,0.583525349,0.594280002
0.49521191,9,3,"Mississippi, Claiborne","31.9706,-90.907",0.487781453,0.478751619,0.496766505,1,0.761044177,0.325,0.616081948,0.275229358,0,0.635315076,0.371257485,0.519104441,0.601194722,0.716719203
0.442277505,9,5,"Mississippi, Clarke","32.0416,-88.689",0.441027341,0.434491543,0.443280064,0.1156,0.760040161,0.675,0.659598672,0.229357798,0,0.618149745,0.413173653,0.609505176,0.418929941,0.559165342
0.451711428,9,5,"Mississippi, Clay","33.6536,-88.7778",0.388633178,0.413341178,0.544920099,0.2375,0.793172691,0.5,0.555600615,0.321100917,0,0.607250017,0.443113772,0.567039084,0.516796845,0.635290201
0.535659029,7,3,"Mississippi, Coahoma","34.2277,-90.6042",0.560479682,0.526517801,0.558037522,0.8188,0.792168675,0.5,0.436589472,0.428623853,0.0511,0.599096752,0.431137725,0.488663708,0.696966448,0.679678363
0.522563496,10,2,"Mississippi, Copiah","31.8698,-90.4457",0.454996131,0.461651707,0.501447645,0.8736,0.756024096,0.575,0.556070854,0.486238532,0.14,0.59719391,0.401197605,0.544979876,0.525049834,0.667442436
0.476726652,9,5,"Mississippi, Covington","31.6323,-89.5539",0.456447513,0.423925314,0.54132046,0.2579,0.765060241,0.675,0.465542733,0.449541284,0,0.53947667,0.413173653,0.540406913,0.525540832,0.663853131
0.567186161,7,1,"Mississippi, DeSoto","34.8763,-89.9909",0.657635723,0.630400759,0.651789837,0.1414,0.802208835,0.825,0.415790697,0.596330275,0.29,0.557061873,0.437125749,0.437763125,0.357589563,0.23999658
0.589474484,7,10,"Mississippi, Forrest","31.1896,-89.2583",0.546656362,0.548729186,0.630764254,0.9599,0.821285141,0.575,0.527241605,0.669724771,0.21,0.60047944,0.431137725,0.458391652,0.398860625,0.623063842
0.54028241,6,6,"Mississippi, Franklin","31.4779,-90.8967",0.549779483,0.544369561,0.458367852,0.1592,0.768072289,0.325,0.524031025,0.458715596,0.71,0.57234189,0.353293413,0.593892765,0.478807809,0.494240652
0.547635093,7,1,"Mississippi, George","30.8626,-88.6444",0.67901356,0.671232364,0.492508876,0.3298,0.813253012,0.575,0.669776269,0.52293578,0,0.489603541,0.401197605,0.493912975,0.505241258,0.643695686
0.449050156,10,5,"Mississippi, Greene","31.2144,-88.6392",0.370716196,0.395473521,0.374808988,0.6867,0.870481928,0.325,0.705765789,0.073394495,0.2,0.561865306,0.383233533,0.458391652,0.402158348,0.656594949
0.529581634,7,3,"Mississippi, Grenada","33.7704,-89.8025",0.577246303,0.5493794,0.575099363,0.6008,0.776104418,0.575,0.537481028,0.440366972,0.01,0.594464569,0.389221557,0.560557324,0.582074214,0.608250873
0.457965099,9,5,"Mississippi, Hancock","30.4183,-89.4885",0.427248287,0.474352627,0.581799772,0.3085,0.808232932,0.675,0.466785135,0.247706422,0,0.511960333,0.383233533,0.603726893,0.388721233,0.515624487
0.616405238,8,6,"Mississippi, Harrison","30.5136,-89.1247",0.505537972,0.535233573,0.657543761,0.8637,0.752008032,0.825,0.548339509,0.660550459,0.57,0.589205438,0.407185629,0.486011086,0.429627739,0.590415528
0.60468151,8,6,"Mississippi, Hinds","32.2656,-90.4444",0.534188242,0.562610965,0.670897105,0.872,0.729919679,0.575,0.539487144,0.743119266,0.44,0.548957256,0.461077844,0.461247542,0.46541956,0.57994337
0.51711987,7,2,"Mississippi, Holmes","33.1235,-90.0892",0.479540318,0.479687443,0.478341932,0.9729,0.751004016,0.325,0.521941849,0.559633028,0,0.604931398,0.413173653,0.488663708,0.760504666,0.725634696
0.491819371,9,2,"Mississippi, Humphreys","33.1283,-90.5225",0.477176825,0.466957948,0.516021358,0.5046,0.773092369,0.325,0.548779471,0.429174312,0.0714,0.616504123,0.413173653,0.523944662,0.601276119,0.728225182
0.347938288,5,7,"Mississippi, Issaquena","32.7253,-90.9739",0,0,0.337366602,0.9997,0.878514056,0,0,0.370183486,0.1714,0.632149977,0.389221557,0.538099217,0.380584718,0.669316902
0.495420628,10,2,"Mississippi, Itawamba","34.2799,-88.3607",0.434380948,0.413250869,0.474262444,0.4562,0.814257028,0.675,0.589424642,0.471651376,0.1502,0.431729008,0.431137725,0.560557324,0.432866252,0.480400584
0.557275377,6,1,"Mississippi, Jackson","30.5402,-88.6418",0.587718746,0.598830261,0.620491417,0.1433,0.786144578,0.675,0.583816735,0.633027523,0.24,0.571353503,0.425149701,0.511724164,0.408724913,0.496737639
0.461124731,9,5,"Mississippi, Jasper","32.0192,-89.1179",0.432974345,0.403954735,0.436911664,0.3451,0.776104418,0.325,0.542775518,0.440366972,0.0513,0.599162889,0.419161677,0.603726893,0.609466896,0.58230907
0.430221751,10,5,"Mississippi, Jefferson","31.734,-91.0376",0.328746898,0.363380458,0.441313943,0.9962,0.700803213,0.325,0.488863427,0.018348624,0.1616,0.636989454,0.353293413,0.509231233,0.743858632,0.70840855
0.480737934,7,3,"Mississippi, Jefferson Davis","31.5688,-89.8267",0.537466994,0.549927331,0.430455221,0.5113,0.796184739,0.325,0.639665415,0.064220183,0.1413,0.62034183,0.401197605,0.638895121,0.619153351,0.684566968
0.552477334,10,2,"Mississippi, Jones","31.6226,-89.169",0.47480723,0.456270838,0.605499527,0.766,0.801204819,0.675,0.563378488,0.614678899,0.12,0.637805178,0.425149701,0.538099217,0.519275828,0.555831949
0.541275725,10,2,"Mississippi, Kemper","32.7546,-88.6411",0.418251557,0.438928789,0.412061939,0.9446,0.820281124,0.25,0.625446677,0.779816514,0.1033,0.858050703,0.419161677,0.593892765,0.574532791,0.624916265
0.564303732,2,6,"Mississippi, Lafayette","34.3569,-89.4849",0.594005921,0.578113148,0.580955861,0.8214,0.6937751,0.5,0.373793454,0.623853211,0.42,0.549886886,0.413173653,0.41592556,0.350232912,0.447115821
0.497067331,9,9,"Mississippi, Lamar","31.2057,-89.5078",0.530988769,0.537858635,0.599099744,0.3919,0.723895582,0.675,0.552364389,0.356697248,0.1364,0.529422202,0.401197605,0.449690281,0.351574433,0.441761778
0.573159168,10,2,"Mississippi, Lauderdale","32.4042,-88.6623",0.483537742,0.497946543,0.596085933,0.9688,0.769076305,0.75,0.615269081,0.605504587,0.22,0.604568703,0.443113772,0.542700409,0.456393711,0.530901441
0.469668541,7,9,"Mississippi, Lawrence","31.5515,-90.1084",0.556240602,0.555820941,0.399288286,0.2926,0.719879518,0.575,0.499564405,0.23853211,0.1235,0.5547628,0.395209581,0.56273046,0.492338625,0.600198068
0.514294466,7,3,"Mississippi, Leake","32.7537,-89.524",0.528765493,0.513286864,0.451002319,0.922,0.794176707,0.575,0.491965202,0.275229358,0,0.881903908,0.425149701,0.511724164,0.536734078,0.700457844
0.600766686,8,6,"Mississippi, Lee","34.2919,-88.6815",0.482366061,0.469576972,0.611596605,0.7663,0.794176707,0.825,0.635689332,0.76146789,0.42,0.553556588,0.449101796,0.491297583,0.392420226,0.481363917
0.487787273,9,5,"Mississippi, Leflore","33.5555,-90.299",0.413619754,0.40181461,0.57366048,0.9376,0.741967871,0.325,0.526160902,0.247706422,0.16,0.684143981,0.431137725,0.469686207,0.589070373,0.696050904
0.534779364,7,3,"Mississippi, Lincoln","31.5329,-90.4539",0.580168205,0.561915083,0.546516169,0.6033,0.814257028,0.575,0.586273697,0.403669725,0.08,0.540956187,0.389221557,0.542700409,0.506815996,0.595777201
0.521255993,9,3,"Mississippi, Lowndes","33.4739,-88.4419",0.542486466,0.536414072,0.573591957,0.6562,0.765060241,0.675,0.487344928,0.330275229,0.12,0.594745624,0.45508982,0.511724164,0.46798166,0.565958571
0.49015528,8,1,"Mississippi, Madison","32.6339,-90.0351",0.508890323,0.523768557,0.606858761,0.2693,0.672690763,0.5,0.542359022,0.52293578,0.24,0.600494798,0.461077844,0.443774413,0.300937865,0.151140685
0.547302103,10,2,"Mississippi, Marion","31.2313,-89.8209",0.485992022,0.483427959,0.507183843,0.9179,0.814257028,0.575,0.59466302,0.541284404,0.1389,0.555848693,0.383233533,0.564890998,0.50582244,0.679496693
0.519212431,7,3,"Mississippi, Marshall","34.7622,-89.503",0.642308225,0.609244945,0.523352058,0.5368,0.807228916,0.675,0.4267741,0.229357798,0,0.637013293,0.419161677,0.544979876,0.545701987,0.586626871
0.515078474,10,2,"Mississippi, Monroe","33.8924,-88.4808",0.40214841,0.398336797,0.516068492,0.3524,0.773092369,0.675,0.652542661,0.678899083,0.18,0.55081213,0.449101796,0.591894413,0.454307726,0.529690795
0.461906536,9,5,"Mississippi, Montgomery","33.4942,-89.6173",0.418313997,0.39985424,0.476688863,0.3508,0.765060241,0.675,0.593994332,0.311926606,0,0.620001361,0.395209581,0.624489779,0.542728225,0.605595227
0.536254866,7,3,"Mississippi, Neshoba","32.7534,-89.1173",0.546691947,0.504155514,0.540406547,0.8316,0.822289157,0.5,0.532431133,0.302752294,0.07,0.907979555,0.443113772,0.521532409,0.607214298,0.648422848
0.52674718,7,3,"Mississippi, Newton","32.4002,-89.1184",0.538113959,0.522292779,0.48133219,0.8383,0.765060241,0.575,0.589424642,0.383027523,0.0556,0.838579135,0.437125749,0.533440509,0.477186936,0.584284666
0.492630508,9,2,"Mississippi, Noxubee","33.1101,-88.5695",0.439049164,0.42516663,0.470742475,0.9685,0.740963855,0.5,0.576760724,0.376146789,0,0.646709039,0.425149701,0.526341402,0.545301045,0.705358924
0.532894915,8,2,"Mississippi, Oktibbeha","33.4249,-88.8791",0.448465254,0.471671842,0.601309825,0.886,0.759036145,0.425,0.544457555,0.412844037,0.43,0.556964168,0.437125749,0.385826464,0.370368567,0.535534619
0.523508021,7,3,"Mississippi, Panola","34.364,-89.9506",0.627737608,0.585146866,0.531264712,0.5489,0.792168675,0.575,0.4747753,0.321100917,0.05,0.606359726,0.419161677,0.509231233,0.488019733,0.634145198
0.503147408,9,3,"Mississippi, Pearl River","30.7709,-89.5868",0.511132168,0.548723519,0.538742625,0.5154,0.802208835,0.575,0.649178388,0.339449541,0.01,0.555526338,0.377245509,0.581738694,0.487266563,0.576734117
0.456892563,10,5,"Mississippi, Perry","31.1716,-88.9928",0.419575931,0.426533124,0.460374395,0.4196,0.818273092,0.675,0.558935565,0.073394495,0.1558,0.562031643,0.395209581,0.56273046,0.454759588,0.60113839
0.605764371,2,6,"Mississippi, Pike","31.1751,-90.4039",0.631353478,0.656159507,0.585139738,0.9659,0.779116466,0.425,0.588153346,0.449541284,0.45,0.642340505,0.371257485,0.542700409,0.52929034,0.660993289
0.495955734,10,2,"Mississippi, Pontotoc","34.226,-89.0364",0.409392659,0.385295336,0.529951004,0.5123,0.797188755,0.675,0.583816735,0.559633028,0,0.559701107,0.431137725,0.496510141,0.441144822,0.662168933
0.470084209,9,3,"Mississippi, Prentiss","34.6181,-88.5199",0.455345352,0.453598501,0.527069108,0.8109,0.787148594,0.575,0.56853653,0.091743119,0,0.482705633,0.425149701,0.569174859,0.514688681,0.63027697
0.503933935,7,2,"Mississippi, Quitman","34.2516,-90.2891",0.473353807,0.466383202,0.469631201,0.8013,0.792168675,0.325,0.519553887,0.41706422,0.0701,0.645072911,0.419161677,0.535777142,0.629429104,0.742108367
0.509860647,9,3,"Mississippi, Rankin","32.2647,-89.9454",0.523125796,0.548114712,0.620268833,0.5823,0.751004016,0.675,0.592669101,0.376146789,0.13,0.497897853,0.45508982,0.493912975,0.355466801,0.198936967
0.536027748,7,3,"Mississippi, Scott","32.4067,-89.5379",0.531040193,0.521553576,0.511291951,0.7711,0.784136546,0.675,0.606705042,0.431192661,0,0.665282536,0.431137725,0.501650799,0.668779319,0.707577472
0.47782836,9,3,"Mississippi, Sharkey","32.8815,-90.816",0.513049602,0.500517143,0.481991508,0.9284,0.754016064,0.25,0.656013753,0.073394495,0,0.594087599,0.401197605,0.567039084,0.692599735,0.739438794
0.546520303,7,3,"Mississippi, Simpson","31.9128,-89.9172",0.611932486,0.597622077,0.520900287,0.8437,0.786144578,0.675,0.570669871,0.348623853,0,0.592589176,0.413173653,0.549497408,0.605627528,0.669449157
0.467682606,7,9,"Mississippi, Smith","32.0174,-89.5064",0.609008496,0.606632366,0.43581464,0.1942,0.846385542,0.5,0.617726043,0,0.0623,0.50021179,0.425149701,0.58583425,0.444342209,0.483918432
0.504416761,10,2,"Mississippi, Stone","30.7919,-89.1155",0.429048856,0.448041367,0.506451819,0.5985,0.794176707,0.675,0.536294793,0.437981651,0.1653,0.577138547,0.389221557,0.521532409,0.50945684,0.523161592
0.552079619,7,3,"Mississippi, Sunflower","33.6019,-90.5888",0.603796501,0.565677132,0.530908512,0.9328,0.771084337,0.5,0.635689332,0.422018349,0,0.652323868,0.437125749,0.440780889,0.720674955,0.704316504
0.531933284,7,2,"Mississippi, Tallahatchie","33.9534,-90.1729",0.503166827,0.476999801,0.495113812,0.9548,0.818273092,0.25,0.52906686,0.642201835,0,0.649835477,0.419161677,0.493912975,0.567283144,0.679275298
0.580409882,7,10,"Mississippi, Tate","34.6513,-89.9449",0.675046187,0.648868281,0.550717554,0.8768,0.828313253,0.575,0.474105245,0.466146789,0.1488,0.558408928,0.419161677,0.528722828,0.443629193,0.57836224
0.50385521,9,3,"Mississippi, Tippah","34.7687,-88.9099",0.486832308,0.45773047,0.533435121,0.6068,0.810240964,0.675,0.526519951,0.339449541,0,0.539439852,0.413173653,0.538099217,0.693711231,0.627629924
0.499086465,9,3,"Mississippi, Tishomingo","34.7402,-88.2392",0.514988248,0.501316781,0.494224606,0.4826,0.799196787,0.675,0.501549703,0.412844037,0,0.349486506,0.419161677,0.618940916,0.5493967,0.645651177
0.555184482,7,3,"Mississippi, Tunica","34.6497,-90.3748",0.611061785,0.603020921,0.550289689,0.9707,0.814257028,0.575,0.416577248,0.376697248,0.0949,0.643246154,0.413173653,0.402847312,0.541701017,0.678364165
0.513034261,7,3,"Mississippi, Union","34.4916,-89.0078",0.554177427,0.506816694,0.555476427,0.5298,0.81626506,0.75,0.507731524,0.256880734,0.11,0.496045891,0.425149701,0.542700409,0.410812988,0.552153989
0.505973614,7,3,"Mississippi, Walthall","31.1497,-90.1045",0.599719072,0.611781665,0.456481012,0.4403,0.826305221,0.5,0.622812087,0.100917431,0.145,0.638188238,0.365269461,0.593892765,0.509566683,0.663065654
0.55550224,10,10,"Mississippi, Warren","32.3581,-90.8335",0.539595434,0.553290732,0.586898939,0.8354,0.742971888,0.675,0.510181603,0.550458716,0.15,0.618892461,0.407185629,0.531089133,0.53185345,0.534578916
0.55408012,10,2,"Mississippi, Washington","33.2839,-90.942",0.421894073,0.412645045,0.589202354,0.7883,0.797188755,0.5,0.709536171,0.697247706,0.15,0.631560633,0.425149701,0.506721514,0.593581839,0.708117152
0.473935913,10,5,"Mississippi, Wayne","31.6414,-88.6957",0.336419547,0.32090321,0.457519793,0.6336,0.836345382,0.675,0.654844435,0.422018349,0,0.593070414,0.401197605,0.544979876,0.503341031,0.591711074
0.465836093,9,9,"Mississippi, Webster","33.613,-89.2839",0.495577979,0.481330268,0.484312093,0.1108,0.768072289,0.575,0.569065976,0.376146789,0.055,0.523207769,0.407185629,0.569174859,0.406077336,0.532819507
0.562560107,7,10,"Mississippi, Wilkinson","31.1608,-91.3102",0.610743169,0.650104017,0.436083978,0.8201,0.678714859,0.325,0.707634727,0.862385321,0,0.627730416,0.341317365,0.547245487,0.580957336,0.689928641
0.479755953,9,5,"Mississippi, Winston","33.0875,-89.0339",0.417245549,0.39996834,0.493642895,0.7861,0.779116466,0.575,0.571752357,0.275229358,0,0.734789569,0.425149701,0.603726893,0.487896474,0.612141144
0.528196892,7,10,"Mississippi, Yalobusha","34.0282,-89.7076",0.594026817,0.556360524,0.476424907,0.7689,0.697791165,0.575,0.456270234,0.550458716,0.0695,0.603914063,0.401197605,0.601780717,0.473854619,0.494518122
0.548175724,7,10,"Mississippi, Yazoo","32.7789,-90.3966",0.585445107,0.573805762,0.517010118,0.9405,0.809236948,0.5,0.476127856,0.486238532,0,0.66885487,0.413173653,0.458391652,0.612044537,0.676022445
0.386210961,5,7,"Missouri, Adair","40.1906,-92.6008",0,0,0.533930719,0.6148,0.72188755,0.75,0.414880148,0.706422018,0.04,0.347899005,0.389221557,0.491297583,0.328406094,0.473460687
0.325357785,5,7,"Missouri, Andrew","39.9849,-94.8016",0,0,0.487312161,0.0423,0.791164659,0.325,0.428521092,0.616513761,0.0467,0.269527973,0.413173653,0.581738694,0.340504113,0.123036894
0.411752165,9,9,"Missouri, Atchison","40.4324,-95.4297",0.521882096,0.546778003,0.468426918,0.0742,0.641566265,0.5,0.524031025,0.229357798,0,0.193694071,0.371257485,0.702104689,0.508036762,0.195303092
0.3659376,5,7,"Missouri, Audrain","39.2159,-91.8424",0,0,0.528619503,0.4737,0.809236948,0.675,0.492754593,0.366972477,0,0.482262053,0.419161677,0.560557324,0.45634946,0.512340508
0.352687319,5,7,"Missouri, Barry","36.7098,-93.8292",0,0,0.520615865,0.3384,0.785140562,0.675,0.494350683,0.366972477,0,0.306602919,0.407185629,0.617072782,0.469310646,0.558823561
0.391236173,5,7,"Missouri, Barton","37.5021,-94.3476",0,0,0.493380294,0.4604,0.830321285,0.675,0.456081245,0.724770642,0,0.347236682,0.377245509,0.617072782,0.36500176,0.470070734
0.328260694,5,7,"Missouri, Bates","38.2527,-94.3411",0,0,0.461481094,0.404,0.802208835,0.675,0.406049374,0.256880734,0,0.347130608,0.383233533,0.601780717,0.420592072,0.308620304
0.353901967,5,7,"Missouri, Benton","38.295,-93.2876",0,0,0.493317919,0.5113,0.720883534,0.5,0.326856104,0.566513761,0.0163,0.270101545,0.383233533,0.76505179,0.411418328,0.545143604
0.374587612,5,7,"Missouri, Bollinger","37.3245,-90.0273",0,0,0.461183791,0.3534,0.829317269,0.5,0.52906686,0.576697248,0.0619,0.27704906,0.449101796,0.601780717,0.523975847,0.517711749
0.495263982,8,2,"Missouri, Boone","38.9919,-92.3072",0.365317328,0.385595745,0.654663809,0.7144,0.677710843,0.675,0.384044847,0.541284404,0.39,0.488691355,0.425149701,0.4094438,0.246936748,0.229679689
0.463259531,5,7,"Missouri, Buchanan","39.6582,-94.8014",0,0,0.642509193,0.8571,0.800200803,0.75,0.375949585,0.917431193,0.19,0.488340491,0.431137725,0.523944662,0.455785356,0.403554861
0.439425838,5,7,"Missouri, Butler","36.7146,-90.4042",0,0,0.556049,0.5998,0.834337349,0.75,0.42266399,0.779816514,0.12,0.484786693,0.467065868,0.581738694,0.517463531,0.617794699
0.364170166,5,7,"Missouri, Caldwell","39.6562,-93.9831",0,0,0.465044078,0.6855,0.810240964,0.325,0.467621317,0.576880734,0.04,0.278465015,0.377245509,0.607589018,0.463110889,0.291438727
0.418079605,10,5,"Missouri, Callaway","38.8367,-91.9219",0.415543207,0.416471084,0.548528736,0.483,0.772088353,0.675,0.401142707,0.018348624,0,0.440136528,0.419161677,0.523944662,0.435329684,0.304403633
0.46687934,10,2,"Missouri, Camden","38.022,-92.7608",0.317493249,0.357102784,0.551244775,0.2945,0.781124498,0.675,0.423501774,0.752293578,0.04,0.279178859,0.407185629,0.732165229,0.295663015,0.430905692
0.434568986,5,7,"Missouri, Cape Girardeau","37.3849,-89.6844",0,0,0.595623694,0.7275,0.733935743,0.825,0.476810461,0.779816514,0.2,0.450868583,0.497005988,0.535777142,0.37216371,0.326487259
0.351266058,5,7,"Missouri, Carroll","39.4276,-93.5063",0,0,0.411150223,0.3687,0.723895582,0.325,0.369433617,0.788990826,0,0.290562218,0.377245509,0.633558154,0.510604014,0.505061252
0.359327696,5,7,"Missouri, Carter","36.9416,-90.9605",0,0,0.448498006,0.468,0.837349398,0.5,0.527604227,0.432293578,0.0225,0.261842249,0.401197605,0.607589018,0.406089852,0.610478504
0.384370435,5,7,"Missouri, Cass","38.6479,-94.3534",0,0,0.570475153,0.0684,0.762048193,0.75,0.386815354,0.577981651,0.38,0.455159521,0.413173653,0.538099217,0.350944896,0.141181319
