ToxPi Score,HClust Group,KMeans Group,Name,FIPS,Source,Infection Rate: Transmissible Cases!25!0xcc3333ff,Infection Rate: Disease Spread!5!0xe64d4dff,Pop Concentration: Pop Mobility!10!0x57b757ff,Pop Concentration: Residential Density!10!0x5ced5cff,Intervention: Social Distancing!10!0x4258c9ff,Intervention: Testing!10!0x6079f7ff,Health & Environment: Pop Demographics!10!0x6b0b9eff,Health & Environment: Air Pollution!10!0x8e26c4ff,Health & Environment: Age Distribution!10!0x9a42c8ff,Health & Environment: Co-morbidities!10!0xb460e0ff,Health & Environment: Health Disparities!10!0xc885ecff,Health & Environment: Hospital Beds!5!0xdeb9f1ff
0.352875721,3,5,"South Dakota, Perkins",46105,"-102.4756,45.4905",0.340932509,0.002832861,0.307430863,0.3954,0.5,0.792305938,0.356141235,0.113772455,0.667774075,0.287759012,0.136615238,0
0.288533842,1,7,"South Dakota, Potter",46107,"-99.955,45.0658",0,0,0.376305165,0.1611,0.5,0.792305938,0.362305723,0.143712575,0.743007937,0.214598068,0.092687184,0.441300878
0.510401353,8,2,"South Dakota, Roberts",46109,"-96.9467,45.6298",0.565663801,0.018587361,0.426332872,0.5059,0.5,0.792305938,0.659234028,0.167664671,0.601780717,0.522479396,0.552346559,0.457039086
0.245845267,1,7,"South Dakota, Sanborn",46111,"-98.091,44.0235",0,0,0.372686299,0.0392,0.5,0.792305938,0.110628428,0.19760479,0.595880459,0.341342969,0.123416947,0
0.418819988,9,5,"South Dakota, Spink",46115,"-98.3463,44.9384",0.535771688,0.014336918,0.415915983,0.2767,0.5,0.792305938,0.401929101,0.173652695,0.622649322,0.410817571,0.095480898,0.398401319
0.378197568,9,5,"South Dakota, Stanley",46117,"-100.7349,44.4138",0.523019818,0.014534884,0.414200181,0.241,0.5,0.792305938,0.491932271,0.131736527,0.58583425,0.235469288,0.020174158,0
0.312986704,9,5,"South Dakota, Sully",46119,"-100.1278,44.7157",0.553566506,0.021428571,0.252080881,0.0573,0,0.792305938,0.359209789,0.143712575,0.662837688,0.217533824,0.032722556,0
0.500462204,6,8,"South Dakota, Todd",46121,"-100.7196,43.1934",0.275636091,0.001638002,0.443918591,0.9472,0.325,0.792305938,0.713556026,0.131736527,0.253393888,0.859491164,0.892478773,0.413574814
0.442249615,9,5,"South Dakota, Tripp",46123,"-99.8855,43.3446",0.522206954,0.012,0.444401586,0.2706,0.5,0.792305938,0.529001456,0.149700599,0.656152454,0.38865126,0.297093736,0.377391535
0.401432327,9,5,"South Dakota, Turner",46125,"-97.1487,43.3109",0.51497102,0.011304348,0.413852172,0.1057,0.5,0.792305938,0.305797027,0.281437126,0.624489779,0.337750207,0.102972949,0.52103833
0.41757176,10,10,"South Dakota, Union",46127,"-96.6558,42.8311",0.579139679,0.019082235,0.593579677,0.0704,0.75,0.792305938,0.348002296,0.341317365,0.556172664,0.26111332,0.049365422,0
0.45067851,7,4,"South Dakota, Walworth",46129,"-100.0308,45.4302",0.473077478,0.007853403,0.458862665,0.8058,0.325,0.792305938,0.524950044,0.143712575,0.677454926,0.36569126,0.163172415,0.379822311
0.496738438,7,2,"South Dakota, Yankton",46135,"-97.3947,43.0092",0.600528733,0.024503311,0.54208962,0.6151,0.675,0.792305938,0.525829879,0.28742515,0.579673914,0.329901523,0.156378217,0.383905491
0.465115612,6,8,"South Dakota, Ziebach",46137,"-101.6655,44.9788",0.348279467,0.002923977,0.243209248,0.971,0,0.792305938,0.68373495,0.113772455,0.321343639,0.754982116,0.845142599,0.432587098
0.526474723,7,6,"Tennessee, Anderson",47001,"-84.1997,36.1268",0.526135131,0.015118037,0.638088179,0.5664,1,0.597989269,0.408060877,0.437125749,0.607589018,0.413532587,0.391421032,0.395660962
0.555181637,7,6,"Tennessee, Bedford",47003,"-86.4555,35.5112",0.600033785,0.024652832,0.581364898,0.5454,1,0.597989269,0.556961653,0.449101796,0.506721514,0.442459147,0.477461171,0.539800258
0.539422429,7,2,"Tennessee, Benton",47005,"-88.0685,36.0711",0.601913754,0.032535298,0.494923429,0.51,0.75,0.597989269,0.38392817,0.419161677,0.685334539,0.548983841,0.575886811,0.511041179
0.514751589,8,8,"Tennessee, Bledsoe",47007,"-85.2061,35.5994",0.510995511,0.010506208,0.486070254,0.8233,0.5,0.597989269,0.488856573,0.383233533,0.581738694,0.417424018,0.6232225,0.499636293
0.496482892,10,10,"Tennessee, Blount",47009,"-83.9285,35.6894",0.53734317,0.016440553,0.617222437,0.3142,1,0.597989269,0.373659142,0.425149701,0.609505176,0.426407241,0.259745631,0.461158709
0.572305931,7,6,"Tennessee, Bradley",47011,"-84.8572,35.1574",0.631371085,0.031064885,0.645322584,0.687,1,0.597989269,0.458408449,0.461077844,0.549497408,0.48876704,0.462365887,0.418871004
0.517033438,7,2,"Tennessee, Campbell",47013,"-84.1511,36.4036",0.532352023,0.017384917,0.588759336,0.611,0.75,0.597989269,0.184653558,0.401197605,0.622649322,0.545354015,0.607813776,0.427857156
0.480963618,7,2,"Tennessee, Cannon",47015,"-86.0574,35.8099",0.556610254,0.016949153,0.52916954,0.3585,0.75,0.597989269,0.297807238,0.401197605,0.58583425,0.472836583,0.42413499,0.389151075
0.519069239,8,8,"Tennessee, Carroll",47017,"-88.4519,35.9737",0.476515379,0.008681042,0.524157911,0.6979,0.75,0.597989269,0.52786579,0.431137725,0.615195238,0.428636988,0.524611436,0.390484318
0.547396078,7,2,"Tennessee, Carter",47019,"-82.1259,36.2897",0.617396654,0.03274872,0.600544848,0.5871,0.825,0.597989269,0.279007607,0.383233533,0.633558154,0.581964248,0.558982704,0.470409245
0.505821442,10,10,"Tennessee, Cheatham",47021,"-87.089,36.2614",0.607507738,0.03143374,0.582687028,0.2225,1,0.597989269,0.354966088,0.45508982,0.491297583,0.402164483,0.324298868,0.714577334
0.498694783,8,9,"Tennessee, Chester",47023,"-88.6096,35.4253",0.455970224,0.007644529,0.512410484,0.4973,1,0.597989269,0.495962294,0.401197605,0.549497408,0.437738455,0.597841451,0
0.517683967,7,2,"Tennessee, Claiborne",47025,"-83.6595,36.4832",0.565674281,0.02487725,0.559495655,0.6094,0.75,0.597989269,0.270942632,0.419161677,0.601780717,0.43475895,0.579286332,0.443220065
0.482524564,7,2,"Tennessee, Clay",47027,"-85.5393,36.5515",0.505796672,0.010091743,0.500130572,0.5279,0.5,0.597989269,0.304712271,0.413173653,0.686890666,0.48101112,0.557503187,0.385417533
0.512274066,8,2,"Tennessee, Cocke",47029,"-83.1183,35.9279",0.542404428,0.015804922,0.580504261,0.2127,0.75,0.597989269,0.372548695,0.395209581,0.624489779,0.630647059,0.637915204,0.475016897
0.50768037,10,10,"Tennessee, Coffee",47031,"-86.0731,35.4909",0.539190324,0.015533411,0.594300523,0.3429,1,0.597989269,0.4074226,0.431137725,0.560557324,0.463146488,0.384176294,0.417263766
0.499967275,8,2,"Tennessee, Crockett",47033,"-89.1492,35.8183",0.54225594,0.013937282,0.518990027,0.4072,0.75,0.597989269,0.573300996,0.425149701,0.583792098,0.502474192,0.528086169,0
0.49448643,10,2,"Tennessee, Cumberland",47035,"-84.9984,35.9527",0.589819437,0.026849733,0.538577011,0.3187,0.75,0.597989269,0.228773895,0.377245509,0.768810058,0.451864362,0.449918618,0.422456388
0.549836356,7,6,"Tennessee, Davidson",47037,"-86.7865,36.1701",0.564233917,0.018749499,0.760728135,0.8125,1,0.597989269,0.596632498,0.45508982,0.419124651,0.327499049,0.313305682,0.340251618
0.456245255,8,9,"Tennessee, Decatur",47039,"-88.1104,35.6005",0.457648435,0.006993007,0.518038485,0.235,0.575,0.597989269,0.357417556,0.401197605,0.674255836,0.456644686,0.533359187,0.41309095
0.463609709,8,9,"Tennessee, DeKalb",47041,"-85.8369,35.9762",0.430799399,0.00545653,0.550140669,0.3477,0.75,0.597989269,0.31408486,0.401197605,0.579673914,0.497566829,0.472426382,0.409230142
0.526779662,7,6,"Tennessee, Dickson",47043,"-87.3589,36.1467",0.616164519,0.029446758,0.573533158,0.4734,1,0.597989269,0.416945289,0.431137725,0.523944662,0.414363162,0.382425,0.431745678
0.51554273,8,10,"Tennessee, Dyer",47045,"-89.4154,36.0593",0.460675447,0.006720179,0.553608702,0.3951,1,0.597989269,0.510635387,0.431137725,0.556172664,0.563174651,0.509897174,0.343039686
0.456092249,10,10,"Tennessee, Fayette",47047,"-89.414,35.1962",0.563334378,0.019375892,0.532052391,0.0885,0.75,0.597989269,0.574366847,0.419161677,0.618940916,0.376067478,0.326050646,0
0.479284773,7,2,"Tennessee, Fentress",47049,"-84.9287,36.3813",0.526268358,0.01302521,0.498345501,0.4814,0.675,0.597989269,0.181242352,0.365269461,0.631762045,0.482546114,0.567992664,0.374657518
0.480983347,10,10,"Tennessee, Franklin",47051,"-86.092,35.1563",0.530588428,0.014558332,0.545735847,0.2381,0.825,0.597989269,0.429385539,0.431137725,0.601780717,0.482696216,0.3318585,0.389715586
0.521806666,7,2,"Tennessee, Gibson",47053,"-88.9336,35.9944",0.525629393,0.012995146,0.56076778,0.3884,0.825,0.597989269,0.51584876,0.443113772,0.573410039,0.542740591,0.494342266,0.520799585
0.524140424,7,2,"Tennessee, Giles",47055,"-87.0399,35.2022",0.571096209,0.018786494,0.51291816,0.5944,0.75,0.597989269,0.497130872,0.45508982,0.607589018,0.447664143,0.441630976,0.420418538
0.47091716,10,2,"Tennessee, Grainger",47057,"-83.5125,36.2747",0.574908616,0.023219814,0.53621594,0.3152,0.675,0.597989269,0.255153772,0.437125749,0.609505176,0.459597173,0.551795979,0
0.521980228,7,2,"Tennessee, Greene",47059,"-82.8469,36.1747",0.575489211,0.023331173,0.587342721,0.4282,0.825,0.597989269,0.327803597,0.419161677,0.633558154,0.555125128,0.494655707,0.411055957
0.505933804,7,2,"Tennessee, Grundy",47061,"-85.7214,35.3843",0.550460097,0.015801354,0.50034584,0.5708,0.675,0.597989269,0.261159139,0.395209581,0.626321192,0.626184215,0.687112401,0
0.550288518,8,6,"Tennessee, Hamblen",47063,"-83.2659,36.2199",0.531533625,0.01356452,0.637021183,0.4986,1,0.597989269,0.466273952,0.437125749,0.577597632,0.519428909,0.585226925,0.447453071
0.539624862,10,6,"Tennessee, Hamilton",47065,"-85.1665,35.1767",0.55999308,0.019188977,0.702275564,0.5887,1,0.597989269,0.574032205,0.473053892,0.556172664,0.373950453,0.280919577,0.377279931
0.511200532,7,2,"Tennessee, Hancock",47067,"-83.2238,36.5269",0.593842488,0.036563071,0.463957913,0.61,0.5,0.597989269,0.203280394,0.401197605,0.618940916,0.600316321,0.635201546,0.512469857
0.537777981,8,8,"Tennessee, Hardeman",47069,"-88.9916,35.2077",0.484891992,0.008675535,0.506251883,0.6718,0.675,0.597989269,0.593678049,0.401197605,0.569174859,0.57773694,0.629942456,0.565771921
0.524922324,7,2,"Tennessee, Hardin",47071,"-88.1859,35.1973",0.571716765,0.018619307,0.527057739,0.4394,0.75,0.597989269,0.421471399,0.407185629,0.652764323,0.502124644,0.592617362,0.464634248
0.537561631,7,2,"Tennessee, Hawkins",47073,"-82.9489,36.4436",0.606126257,0.033298647,0.57991011,0.6167,0.75,0.597989269,0.290274302,0.443113772,0.618940916,0.489455057,0.511254487,0.57983502
0.500120315,8,8,"Tennessee, Haywood",47075,"-89.2854,35.5833",0.41227923,0.004102947,0.487645885,0.6498,0.675,0.597989269,0.645909216,0.419161677,0.564890998,0.608248226,0.570109114,0
0.516861956,7,2,"Tennessee, Henderson",47077,"-88.386,35.6558",0.549620022,0.015574651,0.546572591,0.4308,0.75,0.597989269,0.442834276,0.413173653,0.569174859,0.51713801,0.558514966,0.505478892
0.494519616,8,9,"Tennessee, Henry",47079,"-88.3012,36.3316",0.486410397,0.012508018,0.559611193,0.2748,0.75,0.597989269,0.464481636,0.443113772,0.65951006,0.51446429,0.504132921,0.382224117
0.507955819,8,2,"Tennessee, Hickman",47081,"-87.4764,35.8061",0.527213061,0.015379113,0.503555917,0.561,0.675,0.597989269,0.462967335,0.407185629,0.544979876,0.500529499,0.48801726,0.565001486
0.475859417,7,2,"Tennessee, Houston",47083,"-87.7188,36.2887",0.566979212,0.018467221,0.481340431,0.368,0.5,0.597989269,0.371114618,0.419161677,0.638895121,0.414617365,0.516390406,0.428104386
0.506508106,10,2,"Tennessee, Humphreys",47085,"-87.7799,36.0396",0.659908494,0.057603687,0.524964481,0.1843,0.75,0.597989269,0.408398066,0.419161677,0.599824325,0.428947634,0.475468377,0.527448844
0.440380465,9,9,"Tennessee, Jackson",47087,"-85.6724,36.3638",0.42033791,0.00617284,0.483215915,0.4556,0.5,0.597989269,0.270853664,0.407185629,0.645894234,0.476675614,0.613410287,0
0.54474415,7,6,"Tennessee, Jefferson",47089,"-83.4515,36.0482",0.552163131,0.018973767,0.604723278,0.6288,1,0.597989269,0.350882106,0.437125749,0.607589018,0.483572744,0.430773921,0.555902164
0.526878813,7,2,"Tennessee, Johnson",47091,"-81.8489,36.4552",0.629627409,0.03214596,0.529260013,0.6237,0.5,0.597989269,0.339337749,0.335329341,0.652764323,0.458730795,0.541611343,0.834241664
0.515519406,10,6,"Tennessee, Knox",47093,"-83.9464,35.9951",0.549607095,0.019611018,0.71299595,0.5244,1,0.597989269,0.459895261,0.449101796,0.514200531,0.370668581,0.241331366,0.379173157
0.512559915,8,8,"Tennessee, Lake",47095,"-89.4892,36.3418",0.440431045,0.003539823,0.48492912,0.9481,0.5,0.597989269,0.603691115,0.461077844,0.516660551,0.534016245,0.657687267,0
0.566542127,8,8,"Tennessee, Lauderdale",47097,"-89.6302,35.7589",0.469977977,0.008593253,0.507856202,0.9465,0.675,0.597989269,0.664299809,0.431137725,0.516660551,0.656213671,0.622529491,0.568696601
0.515530608,7,2,"Tennessee, Lawrence",47099,"-87.3979,35.2168",0.538873226,0.014344971,0.546040098,0.5438,0.75,0.597989269,0.331959197,0.413173653,0.571298465,0.487210751,0.616358299,0.463894638
0.506615296,7,2,"Tennessee, Lewis",47101,"-87.4902,35.5285",0.56191939,0.017983301,0.512938847,0.6208,0.75,0.597989269,0.368577393,0.389221557,0.629957239,0.577954686,0.47146208,0
0.516563495,8,2,"Tennessee, Lincoln",47103,"-86.5891,35.1374",0.486072509,0.009545984,0.543520265,0.5642,0.825,0.597989269,0.515841969,0.45508982,0.595880459,0.469683683,0.409870783,0.520026334
0.514142893,10,10,"Tennessee, Loudon",47105,"-84.3115,35.7394",0.545899301,0.017800699,0.606842666,0.3407,1,0.597989269,0.325071715,0.45508982,0.709484966,0.40926213,0.322694241,0.572005517
0.508757346,7,2,"Tennessee, Macon",47107,"-86.0078,36.5316",0.598274015,0.021550518,0.531989923,0.3566,0.75,0.597989269,0.319991101,0.437125749,0.526341402,0.54308486,0.509379537,0.56100937
0.558414413,8,6,"Tennessee, Madison",47109,"-88.8408,35.6118",0.579375849,0.024417417,0.622217395,0.7017,1,0.597989269,0.596063526,0.419161677,0.533440509,0.499932171,0.4066625,0.284729576
0.476244273,8,9,"Tennessee, Marion",47111,"-85.6227,35.13",0.453924222,0.008433344,0.548518152,0.2923,0.75,0.597989269,0.410593988,0.431137725,0.601780717,0.498940814,0.45390142,0.457728191
0.491794749,10,10,"Tennessee, Marshall",47113,"-86.7642,35.458",0.539009007,0.015598343,0.555009184,0.2996,0.75,0.597989269,0.451874929,0.443113772,0.526341402,0.451543207,0.41590536,0.601471102
0.513587422,10,10,"Tennessee, Maury",47115,"-87.0746,35.6187",0.590545109,0.021503725,0.598154796,0.3792,1,0.597989269,0.518596474,0.419161677,0.519104441,0.387638491,0.291876793,0.442012389
0.526142371,7,2,"Tennessee, McMinn",47117,"-84.6152,35.4281",0.576459545,0.022075055,0.581317639,0.4728,0.825,0.597989269,0.42102073,0.437125749,0.603726893,0.473934253,0.527581975,0.368193477
0.477581016,8,9,"Tennessee, McNairy",47119,"-88.5648,35.1747",0.45633645,0.008673654,0.520865522,0.347,0.75,0.597989269,0.438800605,0.413173653,0.624489779,0.509232721,0.6230332,0
0.459575154,9,2,"Tennessee, Meigs",47121,"-84.8148,35.5156",0.559834903,0.02087994,0.506151679,0.2299,0.5,0.597989269,0.38177152,0.431137725,0.629957239,0.517230414,0.540524354,0
0.516280826,7,2,"Tennessee, Monroe",47123,"-84.249,35.4455",0.577594797,0.021571378,0.552914173,0.3416,0.75,0.597989269,0.375702367,0.461077844,0.626321192,0.441635393,0.584028754,0.534937313
0.510943065,10,10,"Tennessee, Montgomery",47125,"-87.3855,36.4961",0.594766408,0.033237221,0.640414222,0.3174,1,0.597989269,0.606847547,0.395209581,0.317179441,0.42449196,0.326801184,0.513840948
0.404260464,8,5,"Tennessee, Moore",47127,"-86.3623,35.2772",0.504033298,0.009027081,0.514053617,0.107,0.575,0.597989269,0.345517236,0.431137725,0.64415674,0.319397946,0.254406485,0
0.508164807,8,2,"Tennessee, Morgan",47129,"-84.6488,36.1325",0.575031713,0.022810591,0.490210012,0.7689,0.5,0.597989269,0.416775873,0.383233533,0.547245487,0.599889666,0.598831671,0
0.516296999,7,2,"Tennessee, Obion",47131,"-89.1492,36.3573",0.535935737,0.01244721,0.543393596,0.4253,0.75,0.597989269,0.475650947,0.473053892,0.611411532,0.512146902,0.529501011,0.378404791
0.475937668,7,2,"Tennessee, Overton",47133,"-85.2899,36.3412",0.504108327,0.010462369,0.532738422,0.4218,0.75,0.597989269,0.225747668,0.389221557,0.615195238,0.498411429,0.471564663,0.362101211
0.467342209,3,9,"Tennessee, Perry",47135,"-87.8614,35.6371",0.350577839,0.002838221,0.4739988,0.6434,0.5,0.597989269,0.417523603,0.389221557,0.626321192,0.509536652,0.639727297,0.332391076
0.400399388,9,9,"Tennessee, Pickett",47137,"-85.0776,36.5561",0.40392932,0.003968254,0.470172938,0.377,0.5,0.597989269,0.113222493,0.371257485,0.723821034,0.435813079,0.403908632,0
0.48098286,10,2,"Tennessee, Polk",47139,"-84.5208,35.1225",0.611259754,0.030150754,0.504381283,0.361,0.675,0.597989269,0.268540651,0.401197605,0.620799731,0.495658739,0.544493712,0
0.523915397,7,6,"Tennessee, Putnam",47141,"-85.5065,36.1401",0.542198767,0.013805468,0.616629784,0.546,1,0.597989269,0.399513192,0.395209581,0.547245487,0.400925029,0.471127566,0.423805805
0.528644066,7,2,"Tennessee, Rhea",47143,"-84.9308,35.6054",0.512696749,0.0116198,0.576301171,0.5005,0.825,0.597989269,0.368178996,0.407185629,0.577597632,0.580048024,0.588144295,0.599108076
0.521302113,10,10,"Tennessee, Roane",47145,"-84.5246,35.8492",0.535559479,0.015873016,0.589374618,0.4132,1,0.597989269,0.36992367,0.419161677,0.654462239,0.468735344,0.375239244,0.562710304
0.504852123,10,10,"Tennessee, Robertson",47147,"-86.8735,36.5245",0.56839611,0.01818752,0.596568953,0.2671,1,0.597989269,0.496717872,0.473053892,0.488663708,0.387820588,0.316740689,0.511825067
0.502927003,10,10,"Tennessee, Rutherford",47149,"-86.4107,35.8459",0.581542952,0.021331548,0.66022208,0.2824,1,0.597989269,0.555297982,0.491017964,0.36061064,0.373737764,0.230496838,0.540583681
0.493202967,7,2,"Tennessee, Scott",47151,"-84.5036,36.4233",0.57259435,0.018354638,0.526854524,0.4005,0.675,0.597989269,0.10681203,0.377245509,0.540406913,0.599125599,0.625870999,0.549138094
0.468502192,10,2,"Tennessee, Sequatchie",47153,"-85.4102,35.3698",0.556904569,0.019831731,0.543308825,0.3916,0.675,0.597989269,0.261979954,0.401197605,0.609505176,0.459732805,0.513786476,0
0.548198927,7,2,"Tennessee, Sevier",47155,"-83.5224,35.7808",0.576369841,0.019594389,0.61092453,0.5056,1,0.597989269,0.320198015,0.425149701,0.591894413,0.536380738,0.518055831,0.591144589
0.559714635,8,6,"Tennessee, Shelby",47157,"-89.8969,35.1865",0.556857739,0.022377275,0.733938284,0.6972,1,0.597989269,0.62602089,0.389221557,0.449690281,0.438848168,0.469565571,0.381251874
0.464365193,10,10,"Tennessee, Smith",47159,"-85.9541,36.2536",0.55628095,0.016064257,0.547722285,0.1589,0.75,0.597989269,0.358911795,0.419161677,0.538099217,0.463874263,0.323526772,0.495290276
0.433773956,8,9,"Tennessee, Stewart",47161,"-87.8392,36.5024",0.490953367,0.013076923,0.488546782,0.1445,0.675,0.597989269,0.377746592,0.437125749,0.613308187,0.372220086,0.48181591,0
0.550187783,7,6,"Tennessee, Sullivan",47163,"-82.3041,36.5124",0.624536741,0.039015905,0.655473091,0.6049,1,0.597989269,0.334839762,0.431137725,0.638895121,0.465643142,0.404655778,0.325927183
0.484952857,10,10,"Tennessee, Sumner",47165,"-86.4592,36.4682",0.591692725,0.024228029,0.640859873,0.1815,1,0.597989269,0.458874039,0.467065868,0.516660551,0.311049709,0.171415972,0.450299212
0.491224126,8,10,"Tennessee, Tipton",47167,"-89.7369,35.5019",0.497927068,0.011363636,0.558422545,0.1429,1,0.597989269,0.55687713,0.425149701,0.480648521,0.468803602,0.406572876,0.504876879
0.477044716,8,2,"Tennessee, Trousdale",47169,"-86.1609,36.3903",0.554860416,0.009650181,0.520695149,0.2862,0.575,0.597989269,0.534939299,0.425149701,0.488663708,0.324128763,0.586548268,0.463537318
0.522384403,7,2,"Tennessee, Unicoi",47171,"-82.4371,36.1089",0.609293044,0.031942298,0.580292605,0.5317,0.675,0.597989269,0.211664124,0.347305389,0.674255836,0.526892444,0.570480084,0.550043045
0.480228803,7,2,"Tennessee, Union",47173,"-83.8365,36.2859",0.520963842,0.017241379,0.521283632,0.6195,0.575,0.597989269,0.218306759,0.419161677,0.569174859,0.550388034,0.62102551,0
0.477449682,7,2,"Tennessee, Van Buren",47175,"-85.4522,35.6986",0.589796771,0.020383693,0.4512162,0.525,0.5,0.597989269,0.236393152,0.371257485,0.656152454,0.476249377,0.669179318,0
0.509427351,7,2,"Tennessee, Warren",47177,"-85.7797,35.6728",0.511090426,0.0110748,0.569370696,0.4397,0.75,0.597989269,0.401287476,0.395209581,0.560557324,0.558373268,0.598694571,0.426792469
0.552740301,7,6,"Tennessee, Washington",47179,"-82.4945,36.2947",0.642035059,0.042182745,0.657714955,0.7268,1,0.597989269,0.414302379,0.413173653,0.569174859,0.401320259,0.321607737,0.361983272
0.48130751,3,8,"Tennessee, Wayne",47181,"-87.7864,35.2387",0.326469504,0.001699524,0.477434834,0.879,0.5,0.597989269,0.445620221,0.401197605,0.595880459,0.503565328,0.613454372,0.370356527
0.535266444,7,2,"Tennessee, Weakley",47183,"-88.7199,36.299",0.565717044,0.019905449,0.524587337,0.6956,0.75,0.597989269,0.467471261,0.45508982,0.573410039,0.460756881,0.52695461,0.429451986
0.504722792,7,2,"Tennessee, White",47185,"-85.4559,35.9293",0.533247347,0.013845719,0.543931088,0.376,0.75,0.597989269,0.345675014,0.389221557,0.615195238,0.537537274,0.580112565,0.466663344
0.440592489,10,10,"Tennessee, Williamson",47187,"-86.8928,35.891",0.568639399,0.0208907,0.653829347,0.0462,1,0.597989269,0.37044938,0.479041916,0.440780889,0.161788614,0.029044596,0.592476515
0.482560654,10,10,"Tennessee, Wilson",47189,"-86.2978,36.155",0.591818993,0.023471828,0.620071976,0.1582,1,0.597989269,0.472346941,0.48502994,0.514200531,0.375466252,0.112079194,0.410681358
0.52811923,8,8,"Texas, Anderson",48001,"-95.6535,31.8153",0.376370359,0.004434954,0.548486994,0.978,0.75,0.686513482,0.606247302,0.413173653,0.491297583,0.41007917,0.516441637,0.516214365
0.472289278,8,2,"Texas, Andrews",48003,"-102.6377,32.3047",0.62580241,0.040286976,0.512838504,0.4323,0.675,0.686513482,0.420973412,0.25748503,0.371626963,0.26791783,0.45076108,0.48710032
0.593952631,8,6,"Texas, Angelina",48005,"-94.609,31.2546",0.550004108,0.021679571,0.603056553,0.9452,1,0.686513482,0.581710054,0.407185629,0.526341402,0.432792065,0.670465174,0.370586939
0.51261103,8,8,"Texas, Aransas",48007,"-96.9995,28.1056",0.432599804,0.014669927,0.475163962,0.8169,0.825,0.686513482,0.396019589,0.377245509,0.725224771,0.453196503,0.563539581,0
0.334232397,9,5,"Texas, Archer",48009,"-98.6875,33.6157",0.293816369,0.002515723,0.433255473,0.0309,0.5,0.686513482,0.377548824,0.329341317,0.605662958,0.278459035,0.200425082,0
0.436664134,10,1,"Texas, Armstrong",48011,"-101.3575,34.9651",0.758390215,0.131868132,0.436970126,0.2735,0.5,0.686513482,0.375443257,0.22754491,0.635345648,0.233127109,0.127947543,0
0.518323044,8,2,"Texas, Atascosa",48013,"-98.5273,28.8933",0.534582728,0.016202888,0.550124662,0.6192,0.75,0.686513482,0.351912897,0.395209581,0.491297583,0.399180402,0.626368411,0.529345529
0.497958525,10,10,"Texas, Austin",48015,"-96.2774,29.8855",0.541056904,0.027605902,0.561740041,0.4021,0.75,0.686513482,0.535325799,0.431137725,0.583792098,0.283706723,0.34537883,0.556683311
0.481178454,8,2,"Texas, Bailey",48017,"-102.83,34.0685",0.585702051,0.024390244,0.498919606,0.5769,0.5,0.686513482,0.489257126,0.22754491,0.488663708,0.29367847,0.572745987,0.408114261
0.436919917,10,9,"Texas, Bandera",48019,"-99.246,29.7462",0.45521212,0.015521064,0.467359459,0.3448,0.675,0.686513482,0.369931684,0.353293413,0.715285734,0.258760912,0.444763443,0
0.543934699,8,6,"Texas, Bastrop",48021,"-97.3121,30.1037",0.560476806,0.021892189,0.570250858,0.8032,0.75,0.686513482,0.596351133,0.425149701,0.491297583,0.37470123,0.484633968,0.409895346
0.307267514,1,7,"Texas, Baylor",48023,"-99.2135,33.6164",0,0,0.457108489,0.0293,0.5,0.686513482,0.425273021,0.28742515,0.691520438,0.324196363,0.318529286,0.2419554
0.53688871,8,8,"Texas, Bee",48025,"-97.7422,28.4176",0.466291861,0.009444762,0.531060496,0.972,0.675,0.686513482,0.545640426,0.383233533,0.425441612,0.341977608,0.743721592,0.47213618
0.53969429,8,6,"Texas, Bell",48027,"-97.4785,31.0374",0.455838803,0.01498315,0.667176329,0.8405,1,0.686513482,0.651504018,0.425149701,0.371626963,0.330431758,0.415373795,0.421627987
0.566104437,7,6,"Texas, Bexar",48029,"-98.5202,29.4493",0.585546119,0.026700154,0.753888058,0.781,1,0.686513482,0.560515435,0.443113772,0.41592556,0.253578739,0.494190269,0.420729545
0.424994228,8,5,"Texas, Blanco",48031,"-98.4,30.2664",0.48555498,0.019525802,0.517766322,0.2069,0.675,0.686513482,0.385999357,0.353293413,0.685334539,0.279349781,0.298620608,0
0.208008693,1,7,"Texas, Borden",48033,"-101.4317,32.7436",0,0,0.27847951,0.0073,0,0.686513482,0.322805272,0.245508982,0.716721927,0.29556746,0.047212033,0
0.470024107,10,9,"Texas, Bosque",48035,"-97.6361,31.8998",0.439415793,0.009079903,0.500612042,0.3852,0.675,0.686513482,0.388755924,0.389221557,0.693051002,0.32697992,0.462483246,0.528809473
0.545959543,3,8,"Texas, Bowie",48037,"-94.4183,33.4463",0.306680971,0.003492433,0.610590016,0.9806,1,0.686513482,0.66164272,0.419161677,0.535777142,0.507057274,0.494393497,0.320619682
0.544680186,7,6,"Texas, Brazoria",48039,"-95.4456,29.1876",0.563305053,0.023798426,0.615185539,0.7867,1,0.686513482,0.584204394,0.502994012,0.40616015,0.243258874,0.278738816,0.569170412
0.553780863,7,6,"Texas, Brazos",48041,"-96.3021,30.6636",0.585811103,0.024962325,0.67941703,0.914,1,0.686513482,0.537518581,0.425149701,0.304400184,0.215236456,0.45385249,0.458327887
0.431895008,8,9,"Texas, Brewster",48043,"-103.252,29.8101",0.414605556,0.006535948,0.430266111,0.745,0.325,0.686513482,0.424518937,0.19760479,0.647623665,0.280271659,0.400981088,0.442252
0.415444046,10,5,"Texas, Briscoe",48045,"-101.2085,34.5303",0.756997144,0.120253165,0.336477672,0.0614,0,0.686513482,0.446340265,0.233532934,0.679044233,0.21386988,0.583252662,0
